date,line,station_code,station,type,cnt
2019-12-20,2호선,220,선릉,승차,73505
2019-12-20,2호선,220,선릉,하차,66537
2019-12-20,2호선,221,역삼,승차,65182
2019-12-20,2호선,221,역삼,하차,74051
2019-12-20,2호선,222,강남,승차,130462
2019-12-20,2호선,222,강남,하차,139716
2019-12-20,2호선,223,교대(법원.검찰청),승차,48950
2019-12-20,2호선,223,교대(법원.검찰청),하차,57280
2019-12-20,2호선,224,서초,승차,35041
2019-12-20,2호선,224,서초,하차,34015
2019-12-20,2호선,225,방배,승차,25701
2019-12-20,2호선,225,방배,하차,26391
2019-12-20,2호선,226,사당,승차,58770
2019-12-20,2호선,226,사당,하차,64662
2019-12-20,2호선,227,낙성대,승차,37455
2019-12-20,2호선,227,낙성대,하차,34224
2019-12-20,2호선,228,서울대입구(관악구청),승차,64202
2019-12-20,2호선,228,서울대입구(관악구청),하차,60760
2019-12-20,2호선,229,봉천,승차,30793
2019-12-20,2호선,229,봉천,하차,27501
2019-12-20,2호선,230,신림,승차,83359
2019-12-20,2호선,230,신림,하차,80600
2019-12-20,2호선,231,신대방,승차,34095
2019-12-20,2호선,231,신대방,하차,31606
2019-12-20,2호선,232,구로디지털단지,승차,78945
2019-12-20,2호선,232,구로디지털단지,하차,79266
2019-12-20,2호선,233,대림(구로구청),승차,32712
2019-12-20,2호선,233,대림(구로구청),하차,33420
2019-12-20,2호선,234,신도림,승차,71128
2019-12-20,2호선,234,신도림,하차,71514
2019-12-20,2호선,235,문래,승차,26265
2019-12-20,2호선,235,문래,하차,26608
2019-12-20,2호선,236,영등포구청,승차,28341
2019-12-20,2호선,236,영등포구청,하차,28933
2019-12-20,2호선,237,당산,승차,26394
2019-12-20,2호선,237,당산,하차,30316
2019-12-20,2호선,238,합정,승차,41594
2019-12-20,2호선,238,합정,하차,46924
2019-12-20,2호선,239,홍대입구,승차,96194
2019-12-20,2호선,239,홍대입구,하차,110428
2019-12-20,2호선,240,신촌,승차,57595
2019-12-20,2호선,240,신촌,하차,60139
2019-12-20,2호선,241,이대,승차,21934
2019-12-20,2호선,241,이대,하차,22790
2019-12-20,2호선,242,아현,승차,13324
2019-12-20,2호선,242,아현,하차,12632
2019-12-20,2호선,243,충정로(경기대입구),승차,13503
2019-12-20,2호선,243,충정로(경기대입구),하차,14899
2019-12-20,2호선,244,용답,승차,3479
2019-12-20,2호선,244,용답,하차,3499
2019-12-20,2호선,245,신답,승차,2046
2019-12-20,2호선,245,신답,하차,2222
2019-12-20,2호선,246,신설동,승차,5185
2019-12-20,2호선,246,신설동,하차,4925
2019-12-20,2호선,247,도림천,승차,1506
2019-12-20,2호선,247,도림천,하차,1601
2019-12-20,2호선,248,양천구청,승차,9201
2019-12-20,2호선,248,양천구청,하차,9448
2019-12-20,2호선,249,신정네거리,승차,12099
2019-12-20,2호선,249,신정네거리,하차,12472
2019-12-20,2호선,250,용두(동대문구청),승차,3024
2019-12-20,2호선,250,용두(동대문구청),하차,3181
2019-12-21,2호선,201,시청,승차,18992
2019-12-21,2호선,201,시청,하차,16003
2019-12-21,2호선,202,을지로입구,승차,48196
2019-12-21,2호선,202,을지로입구,하차,46507
2019-12-21,2호선,203,을지로3가,승차,17360
2019-12-21,2호선,203,을지로3가,하차,17358
2019-12-21,2호선,204,을지로4가,승차,11216
2019-12-21,2호선,204,을지로4가,하차,11437
2019-12-21,2호선,205,동대문역사문화공원,승차,22167
2019-12-21,2호선,205,동대문역사문화공원,하차,24798
2019-12-21,2호선,206,신당,승차,15255
2019-12-21,2호선,206,신당,하차,16062
2019-12-21,2호선,207,상왕십리,승차,12732
2019-12-21,2호선,207,상왕십리,하차,11805
2019-12-21,2호선,208,왕십리(성동구청),승차,20801
2019-12-21,2호선,208,왕십리(성동구청),하차,18054
2019-12-21,2호선,209,한양대,승차,7619
2019-12-21,2호선,209,한양대,하차,8227
2019-12-21,2호선,210,뚝섬,승차,15137
2019-12-21,2호선,210,뚝섬,하차,15421
2019-12-21,2호선,211,성수,승차,20941
2019-12-21,2호선,211,성수,하차,24264
2019-12-21,2호선,212,건대입구,승차,50888
2019-12-21,2호선,212,건대입구,하차,59547
2019-12-21,2호선,213,구의(광진구청),승차,21738
2019-12-21,2호선,213,구의(광진구청),하차,20509
2019-12-21,2호선,214,강변(동서울터미널),승차,54310
2019-12-21,2호선,214,강변(동서울터미널),하차,52728
2019-12-21,2호선,215,잠실나루,승차,11886
2019-12-21,2호선,215,잠실나루,하차,11285
2019-12-21,2호선,216,잠실(송파구청),승차,102612
2019-12-21,2호선,216,잠실(송파구청),하차,96861
2019-12-21,2호선,217,잠실새내,승차,24773
2019-12-21,2호선,217,잠실새내,하차,26573
2019-12-21,2호선,218,종합운동장,승차,14940
2019-12-21,2호선,218,종합운동장,하차,17034
2019-12-21,2호선,219,삼성(무역센터),승차,76391
2019-12-21,2호선,219,삼성(무역센터),하차,76171
2019-12-21,2호선,220,선릉,승차,36049
2019-12-21,2호선,220,선릉,하차,32072
2019-12-21,2호선,221,역삼,승차,26940
2019-12-21,2호선,221,역삼,하차,29450
2019-12-21,2호선,222,강남,승차,101163
2019-12-21,2호선,222,강남,하차,110428
2019-12-21,2호선,223,교대(법원.검찰청),승차,26615
2019-12-21,2호선,223,교대(법원.검찰청),하차,31561
2019-12-21,2호선,224,서초,승차,19686
2019-12-21,2호선,224,서초,하차,18421
2019-12-21,2호선,225,방배,승차,14538
2019-12-21,2호선,225,방배,하차,14688
2019-12-21,2호선,226,사당,승차,51848
2019-12-21,2호선,226,사당,하차,57016
2019-12-21,2호선,227,낙성대,승차,28245
2019-12-21,2호선,227,낙성대,하차,25483
2019-12-21,2호선,228,서울대입구(관악구청),승차,50942
2019-12-21,2호선,228,서울대입구(관악구청),하차,48169
2019-12-21,2호선,229,봉천,승차,23306
2019-12-21,2호선,229,봉천,하차,20931
2019-12-21,2호선,230,신림,승차,69540
2019-12-21,2호선,230,신림,하차,66331
2019-12-21,2호선,231,신대방,승차,26425
2019-12-21,2호선,231,신대방,하차,24686
2019-12-21,2호선,232,구로디지털단지,승차,50309
2019-12-21,2호선,232,구로디지털단지,하차,49987
2019-12-21,2호선,233,대림(구로구청),승차,25638
2019-12-21,2호선,233,대림(구로구청),하차,27636
2019-12-21,2호선,234,신도림,승차,64861
2019-12-21,2호선,234,신도림,하차,66025
2019-12-21,2호선,235,문래,승차,15374
2019-12-21,2호선,235,문래,하차,15806
2019-12-21,2호선,236,영등포구청,승차,17449
2019-12-21,2호선,236,영등포구청,하차,18008
2019-12-21,2호선,237,당산,승차,18367
2019-12-21,2호선,237,당산,하차,19920
2019-12-21,2호선,238,합정,승차,38582
2019-12-21,2호선,238,합정,하차,43310
2019-12-21,2호선,239,홍대입구,승차,107458
2019-12-21,2호선,239,홍대입구,하차,123471
2019-12-21,2호선,240,신촌,승차,57133
2019-12-21,2호선,240,신촌,하차,58827
2019-12-21,2호선,241,이대,승차,17892
2019-12-21,2호선,241,이대,하차,18289
2019-12-21,2호선,242,아현,승차,10066
2019-12-21,2호선,242,아현,하차,9206
2019-12-21,2호선,243,충정로(경기대입구),승차,8877
2019-12-21,2호선,243,충정로(경기대입구),하차,9553
2019-12-21,2호선,244,용답,승차,2703
2019-12-21,2호선,244,용답,하차,2436
2019-12-21,2호선,245,신답,승차,1410
2019-12-21,2호선,245,신답,하차,1417
2019-12-21,2호선,246,신설동,승차,5071
2019-12-21,2호선,246,신설동,하차,4619
2019-12-21,2호선,247,도림천,승차,934
2019-12-21,2호선,247,도림천,하차,956
2019-12-21,2호선,248,양천구청,승차,6171
2019-12-21,2호선,248,양천구청,하차,6289
2019-12-21,2호선,249,신정네거리,승차,9502
2019-12-21,2호선,249,신정네거리,하차,9285
2019-12-21,2호선,250,용두(동대문구청),승차,2305
2019-12-21,2호선,250,용두(동대문구청),하차,2375
2019-12-22,2호선,201,시청,승차,11307
2019-12-22,2호선,201,시청,하차,9023
2019-12-22,2호선,202,을지로입구,승차,36485
2019-12-22,2호선,202,을지로입구,하차,34304
2019-12-22,2호선,203,을지로3가,승차,12913
2019-12-22,2호선,203,을지로3가,하차,12607
2019-12-22,2호선,204,을지로4가,승차,5331
2019-12-22,2호선,204,을지로4가,하차,5421
2019-12-22,2호선,205,동대문역사문화공원,승차,16931
2019-12-22,2호선,205,동대문역사문화공원,하차,20409
2019-12-22,2호선,206,신당,승차,10894
2019-12-22,2호선,206,신당,하차,11707
2019-12-22,2호선,207,상왕십리,승차,8800
2019-12-22,2호선,207,상왕십리,하차,8528
2019-12-22,2호선,208,왕십리(성동구청),승차,13820
2019-12-22,2호선,208,왕십리(성동구청),하차,12180
2019-12-22,2호선,209,한양대,승차,3638
2019-12-22,2호선,209,한양대,하차,4054
2019-12-22,2호선,210,뚝섬,승차,10168
2019-12-22,2호선,210,뚝섬,하차,10303
2019-12-22,2호선,211,성수,승차,13072
2019-12-22,2호선,211,성수,하차,13747
2019-12-22,2호선,212,건대입구,승차,40305
2019-12-22,2호선,212,건대입구,하차,41803
2019-12-22,2호선,213,구의(광진구청),승차,15124
2019-12-22,2호선,213,구의(광진구청),하차,14862
2019-12-22,2호선,214,강변(동서울터미널),승차,38669
2019-12-22,2호선,214,강변(동서울터미널),하차,41265
2019-12-22,2호선,215,잠실나루,승차,8086
2019-12-22,2호선,215,잠실나루,하차,7927
2019-12-22,2호선,216,잠실(송파구청),승차,72266
2019-12-22,2호선,216,잠실(송파구청),하차,67115
2019-12-22,2호선,217,잠실새내,승차,16151
2019-12-22,2호선,217,잠실새내,하차,16723
2019-12-22,2호선,218,종합운동장,승차,8971
2019-12-22,2호선,218,종합운동장,하차,9660
2019-12-22,2호선,219,삼성(무역센터),승차,57002
2019-12-22,2호선,219,삼성(무역센터),하차,56038
2019-12-22,2호선,220,선릉,승차,18161
2019-12-22,2호선,220,선릉,하차,15492
2019-12-22,2호선,221,역삼,승차,15510
2019-12-22,2호선,221,역삼,하차,16189
2019-12-22,2호선,222,강남,승차,61442
2019-12-22,2호선,222,강남,하차,61255
2019-12-22,2호선,223,교대(법원.검찰청),승차,15093
2019-12-22,2호선,223,교대(법원.검찰청),하차,16827
2019-12-22,2호선,224,서초,승차,16594
2019-12-22,2호선,224,서초,하차,15533
2019-12-22,2호선,225,방배,승차,9678
2019-12-22,2호선,225,방배,하차,9940
2019-12-22,2호선,226,사당,승차,32036
2019-12-22,2호선,226,사당,하차,35248
2019-12-22,2호선,227,낙성대,승차,21308
2019-12-22,2호선,227,낙성대,하차,21252
2019-12-22,2호선,228,서울대입구(관악구청),승차,35905
2019-12-22,2호선,228,서울대입구(관악구청),하차,36341
2019-12-22,2호선,229,봉천,승차,16419
2019-12-22,2호선,229,봉천,하차,15674
2019-12-22,2호선,230,신림,승차,51859
2019-12-22,2호선,230,신림,하차,50687
2019-12-22,2호선,231,신대방,승차,21157
2019-12-22,2호선,231,신대방,하차,20475
2019-12-22,2호선,232,구로디지털단지,승차,36078
2019-12-22,2호선,232,구로디지털단지,하차,35124
2019-12-22,2호선,233,대림(구로구청),승차,24680
2019-12-22,2호선,233,대림(구로구청),하차,25170
2019-12-22,2호선,234,신도림,승차,42099
2019-12-22,2호선,234,신도림,하차,42544
2019-12-22,2호선,235,문래,승차,9035
2019-12-22,2호선,235,문래,하차,9349
2019-12-22,2호선,236,영등포구청,승차,9639
2019-12-22,2호선,236,영등포구청,하차,9854
2019-12-22,2호선,237,당산,승차,11756
2019-12-22,2호선,237,당산,하차,13147
2019-12-22,2호선,238,합정,승차,27501
2019-12-22,2호선,238,합정,하차,27779
2019-12-22,2호선,239,홍대입구,승차,87613
2019-12-22,2호선,239,홍대입구,하차,87967
2019-12-22,2호선,240,신촌,승차,40849
2019-12-22,2호선,240,신촌,하차,39004
2019-12-22,2호선,241,이대,승차,14669
2019-12-22,2호선,241,이대,하차,15533
2019-12-22,2호선,242,아현,승차,6688
2019-12-22,2호선,242,아현,하차,6633
2019-12-22,2호선,243,충정로(경기대입구),승차,5167
2019-12-22,2호선,243,충정로(경기대입구),하차,5441
2019-12-22,2호선,244,용답,승차,2169
2019-12-22,2호선,244,용답,하차,2107
2019-12-22,2호선,245,신답,승차,993
2019-12-22,2호선,245,신답,하차,1063
2019-12-22,2호선,246,신설동,승차,4306
2019-12-22,2호선,246,신설동,하차,3989
2019-12-22,2호선,247,도림천,승차,538
2019-12-22,2호선,247,도림천,하차,504
2019-12-22,2호선,248,양천구청,승차,4463
2019-12-22,2호선,248,양천구청,하차,4607
2019-12-22,2호선,249,신정네거리,승차,6467
2019-12-22,2호선,249,신정네거리,하차,6580
2019-12-22,2호선,250,용두(동대문구청),승차,1436
2019-12-22,2호선,250,용두(동대문구청),하차,1418
2019-12-23,2호선,201,시청,승차,32629
2019-12-23,2호선,201,시청,하차,31398
2019-12-23,2호선,202,을지로입구,승차,63314
2019-12-23,2호선,202,을지로입구,하차,62677
2019-12-23,2호선,203,을지로3가,승차,28873
2019-12-23,2호선,203,을지로3가,하차,28833
2019-12-23,2호선,204,을지로4가,승차,16346
2019-12-23,2호선,204,을지로4가,하차,16592
2019-12-23,2호선,205,동대문역사문화공원,승차,21102
2019-12-23,2호선,205,동대문역사문화공원,하차,24469
2019-12-23,2호선,206,신당,승차,17357
2019-12-23,2호선,206,신당,하차,18018
2019-12-23,2호선,207,상왕십리,승차,17146
2019-12-23,2호선,207,상왕십리,하차,16565
2019-12-23,2호선,208,왕십리(성동구청),승차,22380
2019-12-23,2호선,208,왕십리(성동구청),하차,18701
2019-12-23,2호선,209,한양대,승차,9744
2019-12-23,2호선,209,한양대,하차,11352
2019-12-23,2호선,210,뚝섬,승차,22383
2019-12-23,2호선,210,뚝섬,하차,24056
2019-12-23,2호선,211,성수,승차,37756
2019-12-23,2호선,211,성수,하차,40518
2019-12-23,2호선,212,건대입구,승차,48167
2019-12-23,2호선,212,건대입구,하차,52600
2019-12-23,2호선,213,구의(광진구청),승차,28537
2019-12-23,2호선,213,구의(광진구청),하차,27711
2019-12-23,2호선,214,강변(동서울터미널),승차,47785
2019-12-23,2호선,214,강변(동서울터미널),하차,45970
2019-12-23,2호선,215,잠실나루,승차,18898
2019-12-23,2호선,215,잠실나루,하차,18599
2019-12-23,2호선,216,잠실(송파구청),승차,102911
2019-12-23,2호선,216,잠실(송파구청),하차,100989
2019-12-23,2호선,217,잠실새내,승차,28673
2019-12-23,2호선,217,잠실새내,하차,28620
2019-12-23,2호선,218,종합운동장,승차,9825
2019-12-23,2호선,218,종합운동장,하차,10376
2019-12-23,2호선,219,삼성(무역센터),승차,74647
2019-12-23,2호선,219,삼성(무역센터),하차,76488
2019-12-23,2호선,220,선릉,승차,71503
2019-12-23,2호선,220,선릉,하차,64326
2019-12-23,2호선,221,역삼,승차,61174
2019-12-23,2호선,221,역삼,하차,68772
2019-12-23,2호선,222,강남,승차,121182
2019-12-23,2호선,222,강남,하차,124111
2019-12-23,2호선,223,교대(법원.검찰청),승차,44285
2019-12-23,2호선,223,교대(법원.검찰청),하차,51110
2019-12-23,2호선,224,서초,승차,26231
2019-12-23,2호선,224,서초,하차,26236
2019-12-23,2호선,225,방배,승차,21413
2019-12-23,2호선,225,방배,하차,22122
2019-12-23,2호선,226,사당,승차,50027
2019-12-23,2호선,226,사당,하차,55001
2019-12-23,2호선,227,낙성대,승차,33176
2019-12-23,2호선,227,낙성대,하차,32572
2019-12-23,2호선,228,서울대입구(관악구청),승차,59661
2019-12-23,2호선,228,서울대입구(관악구청),하차,58002
2019-12-23,2호선,229,봉천,승차,28989
2019-12-23,2호선,229,봉천,하차,26944
2019-12-23,2호선,230,신림,승차,77202
2019-12-23,2호선,230,신림,하차,74825
2019-12-23,2호선,231,신대방,승차,32159
2019-12-23,2호선,231,신대방,하차,30521
2019-12-23,2호선,232,구로디지털단지,승차,74714
2019-12-23,2호선,232,구로디지털단지,하차,74620
2019-12-23,2호선,233,대림(구로구청),승차,31969
2019-12-23,2호선,233,대림(구로구청),하차,32413
2019-12-23,2호선,234,신도림,승차,66139
2019-12-23,2호선,234,신도림,하차,65486
2019-12-23,2호선,235,문래,승차,25074
2019-12-23,2호선,235,문래,하차,25384
2019-12-23,2호선,236,영등포구청,승차,27484
2019-12-23,2호선,236,영등포구청,하차,28253
2019-12-23,2호선,237,당산,승차,23785
2019-12-23,2호선,237,당산,하차,27935
2019-12-23,2호선,238,합정,승차,38076
2019-12-23,2호선,238,합정,하차,40690
2019-12-23,2호선,239,홍대입구,승차,90340
2019-12-23,2호선,239,홍대입구,하차,96042
2019-12-23,2호선,240,신촌,승차,53452
2019-12-23,2호선,240,신촌,하차,54843
2019-12-23,2호선,241,이대,승차,19370
2019-12-23,2호선,241,이대,하차,20405
2019-12-23,2호선,242,아현,승차,12117
2019-12-23,2호선,242,아현,하차,11667
2019-12-23,2호선,243,충정로(경기대입구),승차,12845
2019-12-23,2호선,243,충정로(경기대입구),하차,13515
2019-12-23,2호선,244,용답,승차,3178
2019-12-23,2호선,244,용답,하차,3188
2019-12-23,2호선,245,신답,승차,1947
2019-12-23,2호선,245,신답,하차,2187
2019-12-23,2호선,246,신설동,승차,4195
2019-12-23,2호선,246,신설동,하차,4157
2019-12-23,2호선,247,도림천,승차,1424
2019-12-23,2호선,247,도림천,하차,1581
2019-12-23,2호선,248,양천구청,승차,8561
2019-12-23,2호선,248,양천구청,하차,8981
2019-12-23,2호선,249,신정네거리,승차,11583
2019-12-23,2호선,249,신정네거리,하차,11554
2019-12-23,2호선,250,용두(동대문구청),승차,2839
2019-12-23,2호선,250,용두(동대문구청),하차,2997
2019-12-24,2호선,201,시청,승차,37004
2019-12-24,2호선,201,시청,하차,34062
2019-12-24,2호선,202,을지로입구,승차,73931
2019-12-24,2호선,202,을지로입구,하차,70274
2019-12-24,2호선,203,을지로3가,승차,31942
2019-12-24,2호선,203,을지로3가,하차,31327
2019-12-24,2호선,204,을지로4가,승차,17644
2019-12-24,2호선,204,을지로4가,하차,17564
2019-12-24,2호선,205,동대문역사문화공원,승차,24053
2019-12-24,2호선,205,동대문역사문화공원,하차,29121
2019-12-24,2호선,206,신당,승차,17748
2019-12-24,2호선,206,신당,하차,18867
2019-12-24,2호선,207,상왕십리,승차,18003
2019-12-24,2호선,207,상왕십리,하차,16911
2019-12-24,2호선,208,왕십리(성동구청),승차,23468
2019-12-24,2호선,208,왕십리(성동구청),하차,20009
2019-12-24,2호선,209,한양대,승차,9980
2019-12-24,2호선,209,한양대,하차,10617
2019-12-24,2호선,210,뚝섬,승차,24123
2019-12-24,2호선,210,뚝섬,하차,25391
2019-12-24,2호선,211,성수,승차,38663
2019-12-24,2호선,211,성수,하차,41273
2019-12-24,2호선,212,건대입구,승차,55438
2019-12-24,2호선,212,건대입구,하차,63454
2019-12-24,2호선,213,구의(광진구청),승차,29757
2019-12-24,2호선,213,구의(광진구청),하차,28303
2019-12-24,2호선,214,강변(동서울터미널),승차,50896
2019-12-24,2호선,214,강변(동서울터미널),하차,48403
2019-12-24,2호선,215,잠실나루,승차,19636
2019-12-24,2호선,215,잠실나루,하차,18902
2019-12-24,2호선,216,잠실(송파구청),승차,108239
2019-12-24,2호선,216,잠실(송파구청),하차,106637
2019-12-24,2호선,217,잠실새내,승차,29262
2019-12-24,2호선,217,잠실새내,하차,30557
2019-12-24,2호선,218,종합운동장,승차,14564
2019-12-24,2호선,218,종합운동장,하차,16092
2019-12-24,2호선,219,삼성(무역센터),승차,82964
2019-12-24,2호선,219,삼성(무역센터),하차,85524
2019-12-24,2호선,220,선릉,승차,68983
2019-12-24,2호선,220,선릉,하차,60629
2019-12-24,2호선,221,역삼,승차,60514
2019-12-24,2호선,221,역삼,하차,65900
2019-12-24,2호선,222,강남,승차,117495
2019-12-24,2호선,222,강남,하차,125295
2019-12-24,2호선,223,교대(법원.검찰청),승차,41835
2019-12-24,2호선,223,교대(법원.검찰청),하차,47453
2019-12-24,2호선,224,서초,승차,26127
2019-12-24,2호선,224,서초,하차,25186
2019-12-24,2호선,225,방배,승차,21161
2019-12-24,2호선,225,방배,하차,21512
2019-12-24,2호선,226,사당,승차,48121
2019-12-24,2호선,226,사당,하차,51655
2019-12-24,2호선,227,낙성대,승차,35639
2019-12-24,2호선,227,낙성대,하차,32562
2019-12-24,2호선,228,서울대입구(관악구청),승차,61809
2019-12-24,2호선,228,서울대입구(관악구청),하차,59083
2019-12-24,2호선,229,봉천,승차,30082
2019-12-24,2호선,229,봉천,하차,26897
2019-12-24,2호선,230,신림,승차,81799
2019-12-24,2호선,230,신림,하차,79631
2019-12-24,2호선,231,신대방,승차,33439
2019-12-24,2호선,231,신대방,하차,30818
2019-12-24,2호선,232,구로디지털단지,승차,76584
2019-12-24,2호선,232,구로디지털단지,하차,76867
2019-12-24,2호선,233,대림(구로구청),승차,32697
2019-12-24,2호선,233,대림(구로구청),하차,32971
2019-12-24,2호선,234,신도림,승차,67989
2019-12-24,2호선,234,신도림,하차,68368
2019-12-24,2호선,235,문래,승차,25575
2019-12-24,2호선,235,문래,하차,25959
2019-12-24,2호선,236,영등포구청,승차,27255
2019-12-24,2호선,236,영등포구청,하차,27565
2019-12-24,2호선,237,당산,승차,24025
2019-12-24,2호선,237,당산,하차,27589
2019-12-24,2호선,238,합정,승차,40680
2019-12-24,2호선,238,합정,하차,46310
2019-12-24,2호선,239,홍대입구,승차,100029
2019-12-24,2호선,239,홍대입구,하차,119970
2019-12-24,2호선,240,신촌,승차,59946
2019-12-24,2호선,240,신촌,하차,62878
2019-12-24,2호선,241,이대,승차,20903
2019-12-24,2호선,241,이대,하차,21237
2019-12-24,2호선,242,아현,승차,12911
2019-12-24,2호선,242,아현,하차,12043
2019-12-24,2호선,243,충정로(경기대입구),승차,12955
2019-12-24,2호선,243,충정로(경기대입구),하차,13645
2019-12-24,2호선,244,용답,승차,3411
2019-12-24,2호선,244,용답,하차,3184
2019-12-24,2호선,245,신답,승차,1966
2019-12-24,2호선,245,신답,하차,2124
2019-12-24,2호선,246,신설동,승차,4166
2019-12-24,2호선,246,신설동,하차,4050
2019-12-24,2호선,247,도림천,승차,1472
2019-12-24,2호선,247,도림천,하차,1532
2019-12-24,2호선,248,양천구청,승차,9113
2019-12-24,2호선,248,양천구청,하차,9319
2019-12-24,2호선,249,신정네거리,승차,11686
2019-12-24,2호선,249,신정네거리,하차,11920
2019-12-24,2호선,250,용두(동대문구청),승차,3041
2019-12-24,2호선,250,용두(동대문구청),하차,3016
2019-12-25,2호선,201,시청,승차,19530
2019-12-25,2호선,201,시청,하차,15499
2019-12-25,2호선,202,을지로입구,승차,50993
2019-12-25,2호선,202,을지로입구,하차,45160
2019-12-25,2호선,203,을지로3가,승차,16910
2019-12-25,2호선,203,을지로3가,하차,15801
2019-12-25,2호선,204,을지로4가,승차,8565
2019-12-25,2호선,204,을지로4가,하차,9243
2019-12-25,2호선,205,동대문역사문화공원,승차,20821
2019-12-25,2호선,205,동대문역사문화공원,하차,25724
2019-12-25,2호선,206,신당,승차,11153
2019-12-25,2호선,206,신당,하차,11878
2019-12-25,2호선,207,상왕십리,승차,9325
2019-12-25,2호선,207,상왕십리,하차,9059
2019-12-25,2호선,208,왕십리(성동구청),승차,14669
2019-12-25,2호선,208,왕십리(성동구청),하차,13426
2019-12-25,2호선,209,한양대,승차,3503
2019-12-25,2호선,209,한양대,하차,3611
2019-12-25,2호선,210,뚝섬,승차,11069
2019-12-25,2호선,210,뚝섬,하차,11314
2019-12-25,2호선,211,성수,승차,14032
2019-12-25,2호선,211,성수,하차,15527
2019-12-25,2호선,212,건대입구,승차,45820
2019-12-25,2호선,212,건대입구,하차,49120
2019-12-25,2호선,213,구의(광진구청),승차,15899
2019-12-25,2호선,213,구의(광진구청),하차,15002
2019-12-25,2호선,214,강변(동서울터미널),승차,36981
2019-12-25,2호선,214,강변(동서울터미널),하차,37601
2019-12-25,2호선,215,잠실나루,승차,8092
2019-12-25,2호선,215,잠실나루,하차,8049
2019-12-25,2호선,216,잠실(송파구청),승차,95255
2019-12-25,2호선,216,잠실(송파구청),하차,88926
2019-12-25,2호선,217,잠실새내,승차,18401
2019-12-25,2호선,217,잠실새내,하차,19249
2019-12-25,2호선,218,종합운동장,승차,10189
2019-12-25,2호선,218,종합운동장,하차,11525
2019-12-25,2호선,219,삼성(무역센터),승차,56939
2019-12-25,2호선,219,삼성(무역센터),하차,56817
2019-12-25,2호선,220,선릉,승차,17612
2019-12-25,2호선,220,선릉,하차,15286
2019-12-25,2호선,221,역삼,승차,15775
2019-12-25,2호선,221,역삼,하차,17137
2019-12-25,2호선,222,강남,승차,58567
2019-12-25,2호선,222,강남,하차,59861
2019-12-25,2호선,223,교대(법원.검찰청),승차,14017
2019-12-25,2호선,223,교대(법원.검찰청),하차,15841
2019-12-25,2호선,224,서초,승차,13812
2019-12-25,2호선,224,서초,하차,13294
2019-12-25,2호선,225,방배,승차,8674
2019-12-25,2호선,225,방배,하차,9009
2019-12-25,2호선,226,사당,승차,27640
2019-12-25,2호선,226,사당,하차,30838
2019-12-25,2호선,227,낙성대,승차,20504
2019-12-25,2호선,227,낙성대,하차,19664
2019-12-25,2호선,228,서울대입구(관악구청),승차,36518
2019-12-25,2호선,228,서울대입구(관악구청),하차,35813
2019-12-25,2호선,229,봉천,승차,16577
2019-12-25,2호선,229,봉천,하차,15253
2019-12-25,2호선,230,신림,승차,52933
2019-12-25,2호선,230,신림,하차,51506
2019-12-25,2호선,231,신대방,승차,20543
2019-12-25,2호선,231,신대방,하차,19637
2019-12-25,2호선,232,구로디지털단지,승차,36766
2019-12-25,2호선,232,구로디지털단지,하차,36156
2019-12-25,2호선,233,대림(구로구청),승차,20405
2019-12-25,2호선,233,대림(구로구청),하차,21096
2019-12-25,2호선,234,신도림,승차,41761
2019-12-25,2호선,234,신도림,하차,42362
2019-12-25,2호선,235,문래,승차,9906
2019-12-25,2호선,235,문래,하차,10340
2019-12-25,2호선,236,영등포구청,승차,9874
2019-12-25,2호선,236,영등포구청,하차,10277
2019-12-25,2호선,237,당산,승차,11279
2019-12-25,2호선,237,당산,하차,12590
2019-12-25,2호선,238,합정,승차,28787
2019-12-25,2호선,238,합정,하차,29351
2019-12-25,2호선,239,홍대입구,승차,107192
2019-12-25,2호선,239,홍대입구,하차,113444
2019-12-25,2호선,240,신촌,승차,48694
2019-12-25,2호선,240,신촌,하차,49289
2019-12-25,2호선,241,이대,승차,14502
2019-12-25,2호선,241,이대,하차,15166
2019-12-25,2호선,242,아현,승차,7054
2019-12-25,2호선,242,아현,하차,6812
2019-12-25,2호선,243,충정로(경기대입구),승차,5515
2019-12-25,2호선,243,충정로(경기대입구),하차,5724
2019-12-25,2호선,244,용답,승차,2200
2019-12-25,2호선,244,용답,하차,2057
2019-12-25,2호선,245,신답,승차,941
2019-12-25,2호선,245,신답,하차,1008
2019-12-25,2호선,246,신설동,승차,3019
2019-12-25,2호선,246,신설동,하차,2693
2019-12-25,2호선,247,도림천,승차,641
2019-12-25,2호선,247,도림천,하차,653
2019-12-25,2호선,248,양천구청,승차,4353
2019-12-25,2호선,248,양천구청,하차,4405
2019-12-25,2호선,249,신정네거리,승차,6923
2019-12-25,2호선,249,신정네거리,하차,6813
2019-12-25,2호선,250,용두(동대문구청),승차,1622
2019-12-25,2호선,250,용두(동대문구청),하차,1668
2019-12-26,2호선,201,시청,승차,32621
2019-12-26,2호선,201,시청,하차,30727
2019-12-26,2호선,202,을지로입구,승차,60706
2019-12-26,2호선,202,을지로입구,하차,60664
2019-12-26,2호선,203,을지로3가,승차,27944
2019-12-26,2호선,203,을지로3가,하차,27889
2019-12-26,2호선,204,을지로4가,승차,16523
2019-12-26,2호선,204,을지로4가,하차,16565
2019-12-26,2호선,205,동대문역사문화공원,승차,21898
2019-12-26,2호선,205,동대문역사문화공원,하차,24821
